Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
4/10/2024 21:00,943,314,446,183
4/10/2024 22:00,1214,813,214,187
4/10/2024 23:00,1203,809,209,185
4/11/2024 0:00,1577,1071,320,186
4/11/2024 1:00,822,401,234,187
4/11/2024 2:00,1014,589,238,187
4/11/2024 3:00,811,413,210,188
4/11/2024 4:00,1684,1159,337,188
4/11/2024 5:00,1204,797,218,189
4/11/2024 6:00,663,308,211,144
4/11/2024 7:00,638,333,192,113
4/11/2024 8:00,594,297,193,104
4/11/2024 9:00,865,556,205,104
4/11/2024 10:00,1027,723,197,107
4/11/2024 11:00,1132,832,194,106
4/11/2024 12:00,700,252,342,106
4/11/2024 13:00,634,418,110,106
4/11/2024 14:00,1123,681,339,103
4/11/2024 15:00,1303,1000,199,104
4/11/2024 16:00,1654,1089,435,130
4/11/2024 17:00,1159,761,251,147
4/11/2024 18:00,1605,1085,337,183
4/11/2024 19:00,1253,867,195,191
4/11/2024 20:00,807,396,220,191
4/11/2024 21:00,1003,513,300,190
4/11/2024 22:00,1205,552,461,192
4/11/2024 23:00,1408,997,219,192
4/12/2024 0:00,1428,912,320,196
4/12/2024 1:00,973,568,211,194
4/12/2024 2:00,916,403,319,194
4/12/2024 3:00,810,407,209,194
4/12/2024 4:00,1538,1089,254,195
4/12/2024 5:00,1690,1254,241,195
4/12/2024 6:00,908,466,297,145
4/12/2024 7:00,716,347,252,117
4/12/2024 8:00,914,495,312,107
4/12/2024 9:00,1284,919,259,106
4/12/2024 10:00,1899,1119,375,405
4/12/2024 11:00,1339,512,401,426
4/12/2024 12:00,1596,865,318,413
4/12/2024 13:00,4979,3905,909,165
4/12/2024 14:00,2572,1155,879,538
4/12/2024 15:00,1894,1057,316,521
4/12/2024 16:00,669,360,202,107
4/12/2024 17:00,842,460,269,113
4/12/2024 18:00,761,433,193,135
4/12/2024 19:00,1402,874,341,187
4/12/2024 20:00,1295,911,195,189
4/12/2024 21:00,1180,794,197,189
4/12/2024 22:00,967,471,306,190
4/12/2024 23:00,775,334,247,194
4/13/2024 0:00,736,345,206,185
4/13/2024 1:00,1636,1089,361,186
4/13/2024 2:00,1367,962,219,186
4/13/2024 3:00,859,342,330,187
4/13/2024 4:00,749,351,211,187
4/13/2024 5:00,993,498,311,184
4/13/2024 6:00,1340,950,242,148
4/13/2024 7:00,1416,901,401,114
4/13/2024 8:00,624,301,218,105
4/13/2024 9:00,915,524,286,105
4/13/2024 10:00,765,467,192,106
4/13/2024 11:00,1400,1086,207,107
4/13/2024 12:00,1408,1000,301,107
4/13/2024 13:00,761,321,333,107
4/13/2024 14:00,784,369,310,105
4/13/2024 15:00,676,314,256,106
4/13/2024 16:00,1262,960,196,106
4/13/2024 17:00,1124,727,289,108
4/13/2024 18:00,775,333,307,135
4/13/2024 19:00,920,455,283,182
4/13/2024 20:00,710,328,197,185
4/13/2024 21:00,1382,898,298,186
4/13/2024 22:00,1245,861,199,185
4/13/2024 23:00,1563,1159,219,185
4/14/2024 0:00,1010,513,310,187
4/14/2024 1:00,866,457,221,188
4/14/2024 2:00,941,543,211,187
4/14/2024 3:00,1401,885,327,189
4/14/2024 4:00,1279,886,206,187
4/14/2024 5:00,904,406,311,187
4/14/2024 6:00,820,451,226,143
4/14/2024 7:00,759,357,287,115
4/14/2024 8:00,1122,831,184,107
4/14/2024 9:00,1822,946,772,104
4/14/2024 10:00,1372,569,441,362
4/14/2024 11:00,1471,769,339,363
4/14/2024 12:00,1298,1004,189,105
4/14/2024 13:00,1785,1164,256,365
4/14/2024 14:00,1244,864,237,143
4/14/2024 15:00,1805,276,1375,154
4/14/2024 16:00,1111,446,559,106
4/14/2024 17:00,604,290,198,116
4/14/2024 18:00,1101,761,206,134
4/14/2024 19:00,1421,780,459,182
4/14/2024 20:00,730,252,294,184
4/14/2024 21:00,587,207,197,183
4/14/2024 22:00,933,264,485,184
4/14/2024 23:00,1239,701,354,184
4/15/2024 0:00,1500,990,324,186
4/15/2024 1:00,1416,1021,210,185
4/15/2024 2:00,873,459,228,186
4/15/2024 3:00,936,287,463,186
4/15/2024 4:00,615,221,207,187
4/15/2024 5:00,1261,748,324,189
4/15/2024 6:00,1220,879,197,144
4/15/2024 7:00,608,196,299,113
4/15/2024 8:00,553,251,196,106
4/15/2024 9:00,1561,1100,236,225
4/15/2024 10:00,6156,4105,1809,242
4/15/2024 11:00,6232,4070,1918,244
4/15/2024 12:00,6818,5259,1429,130
4/15/2024 13:00,6772,6390,278,104
4/15/2024 14:00,4674,3994,291,389
4/15/2024 15:00,4975,4299,564,112
4/15/2024 16:00,1544,1038,401,105
4/15/2024 17:00,1705,1377,198,130
4/15/2024 18:00,647,312,201,134
4/15/2024 19:00,1011,639,191,181
4/15/2024 20:00,1460,960,317,183
4/15/2024 21:00,1474,888,402,184
4/15/2024 22:00,739,359,198,182
4/15/2024 23:00,1056,444,428,184
4/16/2024 0:00,971,520,267,184
4/16/2024 1:00,1491,1020,285,186
4/16/2024 2:00,1456,944,327,185
4/16/2024 3:00,1446,1001,261,184
4/16/2024 4:00,1135,640,311,184
4/16/2024 5:00,878,489,205,184
4/16/2024 6:00,737,396,199,142
4/16/2024 7:00,1276,865,297,114
4/16/2024 8:00,1320,956,260,104
4/16/2024 9:00,759,335,321,103
4/16/2024 10:00,1231,520,269,442
4/16/2024 11:00,1144,383,300,461
4/16/2024 12:00,1480,937,343,200
4/16/2024 13:00,1598,1170,247,181
4/16/2024 14:00,3551,2687,251,613
4/16/2024 15:00,2021,884,487,650
4/16/2024 16:00,908,598,203,107
4/16/2024 17:00,1274,962,197,115
4/16/2024 18:00,1192,853,203,136
4/16/2024 19:00,1144,664,299,181
4/16/2024 20:00,933,518,232,183
4/16/2024 21:00,1014,597,233,184
4/16/2024 22:00,1646,1161,301,184
4/16/2024 23:00,1594,1088,322,184
4/17/2024 0:00,955,559,212,184
4/17/2024 1:00,1091,601,306,184
4/17/2024 2:00,975,584,207,184
4/17/2024 3:00,1130,693,252,185
4/17/2024 4:00,1342,820,337,185
4/17/2024 5:00,1740,1066,490,184
4/17/2024 6:00,814,372,305,137
4/17/2024 7:00,814,306,403,105
4/17/2024 8:00,783,380,298,105
4/17/2024 9:00,1160,856,202,102
4/17/2024 10:00,1193,865,222,106
4/17/2024 11:00,989,588,296,105
4/17/2024 12:00,1098,682,311,105
4/17/2024 13:00,880,581,194,105
4/17/2024 14:00,1489,1192,191,106
4/17/2024 15:00,1396,824,467,105
4/17/2024 16:00,719,412,202,105
4/17/2024 17:00,969,667,197,105
4/17/2024 18:00,979,651,194,134
4/17/2024 19:00,1373,895,299,179
4/17/2024 20:00,1558,964,412,182
4/17/2024 21:00,822,440,198,184
4/17/2024 22:00,756,271,301,184
4/17/2024 23:00,1319,782,353,184
4/18/2024 0:00,1482,1087,210,185
4/18/2024 1:00,1414,919,311,184
4/18/2024 2:00,984,579,220,185
4/18/2024 3:00,1012,622,206,184
4/18/2024 4:00,959,398,377,184
4/18/2024 5:00,1433,1031,217,185
4/18/2024 6:00,1436,980,313,143
4/18/2024 7:00,961,280,566,115
4/18/2024 8:00,752,300,347,105
4/18/2024 9:00,1281,382,793,106
4/18/2024 10:00,1493,1116,238,139
4/18/2024 11:00,2697,1220,1238,239
4/18/2024 12:00,3831,3328,289,214
4/18/2024 13:00,958,570,282,106
4/18/2024 14:00,3862,3152,470,240
4/18/2024 15:00,1582,1021,421,140
4/18/2024 16:00,1597,1121,358,118
4/18/2024 17:00,941,623,200,118
4/18/2024 18:00,1036,583,310,143
4/18/2024 19:00,1042,668,194,180
4/18/2024 20:00,1666,1012,469,185
4/18/2024 21:00,1259,777,299,183
4/18/2024 22:00,767,313,270,184
4/18/2024 23:00,1126,619,323,184
4/19/2024 0:00,989,465,338,186
4/19/2024 1:00,1145,750,209,186
4/19/2024 2:00,1336,901,248,187
4/19/2024 3:00,1253,737,330,186
4/19/2024 4:00,615,224,204,187
4/19/2024 5:00,1112,327,599,186
4/19/2024 6:00,1165,752,270,143
4/19/2024 7:00,1518,996,408,114
4/19/2024 8:00,1488,1127,255,106
4/19/2024 9:00,833,439,289,105
4/19/2024 10:00,1401,656,243,502
4/19/2024 11:00,2778,2122,265,391
4/19/2024 12:00,2280,935,972,373
4/19/2024 13:00,1747,793,849,105
4/19/2024 14:00,789,419,227,143
4/19/2024 15:00,1769,1300,332,137
4/19/2024 16:00,1126,707,311,108
4/19/2024 17:00,1216,909,200,107
4/19/2024 18:00,1432,1101,197,134
4/19/2024 19:00,810,331,298,181
4/19/2024 20:00,762,384,196,182
4/19/2024 21:00,1277,863,231,183
4/19/2024 22:00,1382,895,303,184
4/19/2024 23:00,1749,1233,331,185
4/20/2024 0:00,1094,695,214,185
4/20/2024 1:00,1035,519,331,185
4/20/2024 2:00,702,309,208,185
4/20/2024 3:00,1448,950,311,187
4/20/2024 4:00,1374,981,207,186
4/20/2024 5:00,796,356,255,185
4/20/2024 6:00,915,560,216,139
4/20/2024 7:00,797,372,312,113
4/20/2024 8:00,1400,980,316,104
4/20/2024 9:00,1259,962,193,104
4/20/2024 10:00,827,429,294,104
4/20/2024 11:00,829,412,312,105
4/20/2024 12:00,676,377,193,106
4/20/2024 13:00,1387,920,359,108
4/20/2024 14:00,1384,1077,200,107
4/20/2024 15:00,908,675,126,107
4/20/2024 16:00,924,509,308,107
4/20/2024 17:00,937,492,340,105
4/20/2024 18:00,1352,1015,202,135
4/20/2024 19:00,1403,784,439,180
4/20/2024 20:00,811,323,306,182
4/20/2024 21:00,814,433,198,183
4/20/2024 22:00,666,284,199,183
4/20/2024 23:00,1287,990,113,184
4/21/2024 0:00,1504,1106,213,185
4/21/2024 1:00,986,488,313,185
4/21/2024 2:00,749,355,209,185
4/21/2024 3:00,824,422,217,185
4/21/2024 4:00,1503,990,327,186
4/21/2024 5:00,1441,943,313,185
4/21/2024 6:00,1178,687,355,136
4/21/2024 7:00,702,480,109,113
4/21/2024 8:00,970,550,314,106
4/21/2024 9:00,1919,1609,205,105
4/21/2024 10:00,1715,988,323,404
4/21/2024 11:00,2714,2013,295,406
4/21/2024 12:00,2427,496,1490,441
4/21/2024 13:00,2876,896,1552,428
4/21/2024 14:00,2296,665,1430,201
4/21/2024 15:00,1894,1255,472,167
4/21/2024 16:00,3363,3032,204,127
4/21/2024 17:00,1487,951,409,127
4/21/2024 18:00,1253,894,203,156
4/21/2024 19:00,750,356,193,201
4/21/2024 20:00,1023,475,340,208
4/21/2024 21:00,1267,861,197,209
4/21/2024 22:00,1189,742,234,213
4/21/2024 23:00,1463,1019,231,213
4/22/2024 0:00,957,533,212,212
4/22/2024 1:00,1115,589,311,215
4/22/2024 2:00,1240,724,302,214
4/22/2024 3:00,1388,956,218,214
4/22/2024 4:00,1531,986,330,215
4/22/2024 5:00,947,371,363,213
4/22/2024 6:00,776,416,199,161
4/22/2024 7:00,702,381,180,141
4/22/2024 8:00,1066,734,199,133
4/22/2024 9:00,1887,1539,219,129
4/22/2024 10:00,1144,345,531,268
4/22/2024 11:00,4099,2428,1415,256
4/22/2024 12:00,1650,792,318,540
4/22/2024 13:00,3315,1183,1628,504
4/22/2024 14:00,2471,1182,686,603
4/22/2024 15:00,2992,1414,1260,318
4/22/2024 16:00,879,492,202,185
4/22/2024 17:00,866,369,310,187
4/22/2024 18:00,1401,992,197,212
4/22/2024 19:00,1354,867,238,249
4/22/2024 20:00,1030,471,298,261
4/22/2024 21:00,898,438,198,262
4/22/2024 22:00,760,292,200,268
4/22/2024 23:00,1266,513,482,271
4/23/2024 0:00,1370,883,214,273
4/23/2024 1:00,1320,818,227,275
4/23/2024 2:00,931,309,347,275
4/23/2024 3:00,937,450,213,274
4/23/2024 4:00,1241,649,318,274
4/23/2024 5:00,1653,1175,206,272
4/23/2024 6:00,1462,942,301,219
4/23/2024 7:00,864,419,259,186
4/23/2024 8:00,1142,659,300,183
4/23/2024 9:00,868,367,320,181
4/23/2024 10:00,1128,744,205,179
4/23/2024 11:00,1336,845,308,183
4/23/2024 12:00,745,367,193,185
4/23/2024 13:00,793,319,290,184
4/23/2024 14:00,926,496,240,190
4/23/2024 15:00,1331,895,251,185
4/23/2024 16:00,1298,807,303,188
4/23/2024 17:00,835,441,212,182
4/23/2024 18:00,748,288,247,213
4/23/2024 19:00,871,296,326,249
4/23/2024 20:00,1290,843,193,254
4/23/2024 21:00,1482,881,332,269
4/23/2024 22:00,1077,612,200,265
4/23/2024 23:00,987,466,253,268
4/24/2024 0:00,1067,471,324,272
4/24/2024 1:00,1135,653,208,274
4/24/2024 2:00,1369,783,311,275
4/24/2024 3:00,1354,874,206,274
4/24/2024 4:00,2195,1583,338,274
4/24/2024 5:00,726,247,207,272
4/24/2024 6:00,1247,745,297,205
4/24/2024 7:00,1298,855,257,186
4/24/2024 8:00,1397,817,395,185
4/24/2024 9:00,798,432,188,178
4/24/2024 10:00,949,406,404,139
4/24/2024 11:00,2995,936,1891,168
4/24/2024 12:00,2103,1118,586,399
4/24/2024 13:00,2134,1151,567,416
4/24/2024 14:00,1557,457,540,560
4/24/2024 15:00,1524,604,425,495
4/24/2024 16:00,1127,509,512,106
4/24/2024 17:00,1241,857,281,103
4/24/2024 18:00,811,391,287,133
4/24/2024 19:00,632,192,262,178
4/24/2024 20:00,983,377,424,182
4/24/2024 21:00,1279,679,417,183
4/24/2024 22:00,1083,607,294,182
4/24/2024 23:00,769,214,371,184
4/25/2024 0:00,738,164,390,184
4/25/2024 1:00,616,117,314,185
4/25/2024 2:00,1446,912,348,186
4/25/2024 3:00,1392,893,313,186
4/25/2024 4:00,699,159,355,185
4/25/2024 5:00,950,343,422,185
4/25/2024 6:00,814,386,294,134
4/25/2024 7:00,1587,865,610,112
4/25/2024 8:00,1218,789,325,104
4/25/2024 9:00,1412,364,945,103
4/25/2024 10:00,1560,1107,316,137
4/25/2024 11:00,1360,725,496,139
4/25/2024 12:00,1292,726,431,135
4/25/2024 13:00,1449,896,415,138
4/25/2024 14:00,818,456,253,109
4/25/2024 15:00,869,379,354,136
4/25/2024 16:00,1163,747,311,105
4/25/2024 17:00,1073,736,232,105
4/25/2024 18:00,881,451,297,133
4/25/2024 19:00,506,143,186,177
4/25/2024 20:00,622,250,192,180
4/25/2024 21:00,1202,823,197,182
4/25/2024 22:00,1147,762,201,184
4/25/2024 23:00,888,347,357,184
4/26/2024 0:00,978,496,298,184
4/26/2024 1:00,847,339,324,184
4/26/2024 2:00,1288,862,241,185
4/26/2024 3:00,1387,881,321,185
4/26/2024 4:00,676,282,209,185
4/26/2024 5:00,668,277,207,184
4/26/2024 6:00,876,332,405,139
4/26/2024 7:00,1062,643,304,115
4/26/2024 8:00,1194,766,326,102
4/26/2024 9:00,1284,987,193,104
4/26/2024 10:00,1174,321,384,469
4/26/2024 11:00,2214,899,860,455
4/26/2024 12:00,1942,869,599,474
4/26/2024 13:00,875,515,220,140
4/26/2024 14:00,978,487,386,105
4/26/2024 15:00,938,322,304,312
4/26/2024 16:00,1317,1017,196,104
4/26/2024 17:00,1125,834,188,103
4/26/2024 18:00,604,277,196,131
4/26/2024 19:00,778,269,329,180
4/26/2024 20:00,869,486,202,181
4/26/2024 21:00,1202,636,384,182
4/26/2024 22:00,1063,677,202,184
4/26/2024 23:00,770,146,439,185
4/27/2024 0:00,613,219,209,185
4/27/2024 1:00,1424,926,312,186
4/27/2024 2:00,1130,725,219,186
4/27/2024 3:00,773,277,311,185
4/27/2024 4:00,753,343,225,185
4/27/2024 5:00,842,343,315,184
4/27/2024 6:00,1191,770,284,137
4/27/2024 7:00,948,614,221,113
4/27/2024 8:00,591,254,227,110
4/27/2024 9:00,586,286,198,102
4/27/2024 10:00,663,247,307,109
4/27/2024 11:00,1026,717,204,105
4/27/2024 12:00,1211,817,288,106
4/27/2024 13:00,496,197,194,105
4/27/2024 14:00,534,147,281,106
4/27/2024 15:00,1159,819,236,104
4/27/2024 16:00,1044,740,199,105
4/27/2024 17:00,724,316,305,103
4/27/2024 18:00,404,87,195,122
4/27/2024 19:00,625,137,309,179
4/27/2024 20:00,1155,715,257,183
4/27/2024 21:00,1210,727,298,185
4/27/2024 22:00,623,239,200,184
4/27/2024 23:00,843,320,339,184
4/28/2024 0:00,683,256,242,185
4/28/2024 1:00,1382,902,295,185
4/28/2024 2:00,1294,905,204,185
4/28/2024 3:00,848,334,329,185
4/28/2024 4:00,894,489,220,185
4/28/2024 5:00,787,234,369,184
4/28/2024 6:00,1112,793,192,127
4/28/2024 7:00,1214,664,438,112
4/28/2024 8:00,487,141,241,105
4/28/2024 9:00,1230,913,214,103
4/28/2024 10:00,1175,544,217,414
4/28/2024 11:00,1916,1105,392,419
4/28/2024 12:00,1228,802,333,93
4/28/2024 13:00,973,523,356,94
4/28/2024 14:00,944,513,238,193
4/28/2024 15:00,1894,1400,400,94
4/28/2024 16:00,942,607,240,95
4/28/2024 17:00,1191,762,334,95
4/28/2024 18:00,712,380,212,120
4/28/2024 19:00,587,221,201,165
4/28/2024 20:00,1251,770,311,170
4/28/2024 21:00,1045,676,197,172
4/28/2024 22:00,742,257,312,173
4/28/2024 23:00,747,307,268,172
4/29/2024 0:00,734,213,349,172
4/29/2024 1:00,1129,748,208,173
4/29/2024 2:00,1228,721,334,173
4/29/2024 3:00,577,150,254,173
4/29/2024 4:00,668,167,328,173
4/29/2024 5:00,686,268,246,172
4/29/2024 6:00,913,600,196,117
4/29/2024 7:00,1177,719,357,101
4/29/2024 8:00,371,85,193,93
4/29/2024 9:00,1556,1167,294,95
4/29/2024 10:00,5224,3817,1204,203
4/29/2024 11:00,6661,6107,354,200
4/29/2024 12:00,5881,5311,325,245
4/29/2024 13:00,6367,5560,588,219
4/29/2024 14:00,4371,3566,475,330
4/29/2024 15:00,4664,4085,287,292
4/29/2024 16:00,1167,752,320,95
4/29/2024 17:00,599,303,201,95
4/29/2024 18:00,791,349,324,118
4/29/2024 19:00,650,289,191,170
4/29/2024 20:00,979,476,332,171
4/29/2024 21:00,1332,926,235,171
4/29/2024 22:00,1431,983,277,171
4/29/2024 23:00,862,382,308,172
4/30/2024 0:00,935,553,210,172
4/30/2024 1:00,801,420,208,173
4/30/2024 2:00,1143,694,276,173
4/30/2024 3:00,1358,969,217,172
4/30/2024 4:00,659,281,205,173
4/30/2024 5:00,778,333,272,173
4/30/2024 6:00,1056,642,298,116
4/30/2024 7:00,1203,830,271,102
4/30/2024 8:00,1236,825,318,93
4/30/2024 9:00,1380,991,295,94
4/30/2024 10:00,950,475,382,93
4/30/2024 11:00,1774,418,1254,102
4/30/2024 12:00,1435,703,638,94
4/30/2024 13:00,2108,917,1095,96
4/30/2024 14:00,1388,748,439,201
4/30/2024 15:00,3216,2656,360,200
4/30/2024 16:00,1074,586,288,200
4/30/2024 17:00,1067,781,192,94
4/30/2024 18:00,1247,934,196,117
4/30/2024 19:00,1105,668,268,169
4/30/2024 20:00,948,303,474,171
4/30/2024 21:00,850,361,318,171
4/30/2024 22:00,465,94,200,171
4/30/2024 23:00,1361,853,335,173
5/1/2024 0:00,1166,769,224,173
5/1/2024 1:00,588,99,317,172
5/1/2024 2:00,2836,1566,1095,175
5/1/2024 3:00,3699,2856,668,175
5/1/2024 4:00,778,407,196,175
5/1/2024 5:00,1090,627,290,173
5/1/2024 6:00,1426,967,343,116
5/1/2024 7:00,1248,885,259,104
5/1/2024 8:00,1297,832,369,96
5/1/2024 13:00,2123,1817,208,98
5/1/2024 14:00,1218,929,191,98
5/1/2024 15:00,748,463,188,97
5/1/2024 16:00,644,351,198,95
5/1/2024 17:00,1225,964,166,95
5/1/2024 18:00,1303,896,293,114
5/1/2024 19:00,668,315,184,169
5/1/2024 20:00,674,254,248,172
5/1/2024 21:00,762,422,168,172
5/1/2024 22:00,1109,645,292,172
5/1/2024 23:00,1166,823,171,172
5/2/2024 0:00,858,390,296,172
5/2/2024 1:00,985,435,377,173
5/2/2024 2:00,819,222,423,174
5/2/2024 3:00,1341,845,322,174
5/2/2024 4:00,1325,832,319,174
5/2/2024 5:00,741,219,349,173
5/2/2024 6:00,653,375,167,111
5/2/2024 7:00,587,331,158,98
5/2/2024 8:00,1157,886,176,95
5/2/2024 9:00,2280,1460,726,94
5/2/2024 10:00,578,198,286,94
5/2/2024 11:00,3403,1987,1322,94
5/2/2024 12:00,1016,427,494,95
5/2/2024 13:00,866,445,326,95
5/2/2024 14:00,1323,876,353,94
5/2/2024 15:00,1283,697,417,169
5/2/2024 16:00,742,264,314,164
5/2/2024 17:00,628,242,292,94
5/2/2024 18:00,795,278,397,120
5/2/2024 19:00,1283,820,294,169
5/2/2024 20:00,1153,660,321,172
5/2/2024 21:00,672,142,359,171
5/2/2024 22:00,622,143,306,173
5/2/2024 23:00,574,95,306,173
5/3/2024 0:00,1309,824,311,174
5/3/2024 1:00,1236,652,409,175
5/3/2024 2:00,719,97,448,174
5/3/2024 3:00,607,98,335,174
5/3/2024 4:00,706,154,377,175
5/3/2024 5:00,1215,733,308,174
5/3/2024 6:00,1147,822,197,128
5/3/2024 7:00,1087,800,185,102
5/3/2024 8:00,596,289,214,93
5/3/2024 9:00,1302,1012,194,96
5/3/2024 10:00,1394,938,361,95
5/3/2024 11:00,1213,897,222,94
5/3/2024 12:00,1115,754,267,94
5/3/2024 13:00,1325,466,764,95
5/3/2024 14:00,409,105,210,94
5/3/2024 15:00,1350,418,838,94
5/3/2024 16:00,911,627,189,95
5/3/2024 17:00,984,698,193,93
5/3/2024 18:00,510,88,299,123
5/3/2024 19:00,458,86,201,171
5/3/2024 20:00,917,506,241,170
5/3/2024 21:00,975,592,212,171
5/3/2024 22:00,1182,811,199,172
5/3/2024 23:00,647,260,215,172
5/4/2024 0:00,665,247,246,172
5/4/2024 1:00,974,595,206,173
5/4/2024 2:00,1337,959,205,173
5/4/2024 3:00,1209,792,244,173
5/4/2024 4:00,724,340,210,174
5/4/2024 5:00,649,272,205,172
5/4/2024 6:00,676,355,202,119
5/4/2024 7:00,1148,843,198,107
5/4/2024 8:00,947,658,190,99
5/4/2024 9:00,1265,818,353,94
5/4/2024 10:00,517,220,203,94
5/4/2024 11:00,666,266,305,95
5/4/2024 12:00,1063,666,302,95
5/4/2024 13:00,1015,605,316,94
5/4/2024 14:00,1355,808,452,95
5/4/2024 15:00,850,447,309,94
5/4/2024 16:00,729,325,310,94
5/4/2024 17:00,765,442,207,116
5/4/2024 18:00,1028,759,129,140
5/4/2024 19:00,1258,892,197,169
5/4/2024 20:00,663,291,202,170
5/4/2024 21:00,831,447,212,172
5/4/2024 22:00,989,587,229,173
5/4/2024 23:00,1154,781,201,172
5/5/2024 0:00,1366,890,302,174
5/5/2024 1:00,519,140,206,173
5/5/2024 2:00,492,193,125,174
5/5/2024 3:00,487,102,212,173
5/5/2024 4:00,1077,693,210,174
5/5/2024 5:00,1197,719,305,173
5/5/2024 6:00,507,81,298,128
5/5/2024 7:00,675,267,298,110
5/5/2024 8:00,380,76,208,96
5/5/2024 9:00,1002,718,191,93
5/5/2024 10:00,5327,4218,834,275
5/5/2024 11:00,4398,3748,356,294
5/5/2024 12:00,4134,3630,406,98
5/5/2024 13:00,1088,548,309,231
5/5/2024 14:00,4770,4069,286,415
5/5/2024 15:00,4688,4083,270,335
5/5/2024 16:00,661,259,200,202
5/5/2024 17:00,799,397,190,212
5/5/2024 18:00,681,306,132,243
5/5/2024 19:00,1399,831,292,276
5/5/2024 20:00,1375,888,211,276
5/5/2024 21:00,875,279,324,272
5/5/2024 22:00,908,333,299,276
5/5/2024 23:00,945,295,375,275
5/6/2024 0:00,1456,879,404,173
5/6/2024 1:00,1380,896,310,174
5/6/2024 2:00,1322,700,448,174
5/6/2024 3:00,894,354,367,173
5/6/2024 4:00,526,135,218,173
5/6/2024 5:00,1048,672,203,173
5/6/2024 6:00,1291,899,264,128
5/6/2024 7:00,642,242,296,104
5/6/2024 8:00,605,318,193,94
5/6/2024 9:00,1342,1041,207,94
5/6/2024 10:00,1538,1151,249,138
5/6/2024 11:00,2467,1073,1265,129
5/6/2024 12:00,1059,388,538,133
5/6/2024 13:00,1049,454,501,94
5/6/2024 14:00,711,284,335,92
5/6/2024 15:00,1193,790,251,152
5/6/2024 16:00,1443,872,454,117
5/6/2024 17:00,1063,751,189,123
5/6/2024 18:00,672,380,148,144
5/6/2024 19:00,622,222,210,190
5/6/2024 20:00,1023,513,312,198
5/6/2024 21:00,772,301,273,198
5/6/2024 22:00,1395,848,356,191
5/6/2024 23:00,705,230,289,186
5/7/2024 0:00,1475,922,358,195
5/7/2024 1:00,721,301,230,190
5/7/2024 2:00,710,296,223,191
5/7/2024 3:00,1058,545,323,190
5/7/2024 4:00,1342,791,362,189
5/7/2024 5:00,1312,893,231,188
5/7/2024 9:00,1883,1232,217,434
5/7/2024 10:00,1690,516,796,378
5/7/2024 11:00,1483,837,344,302
5/7/2024 12:00,1643,1029,283,331
5/7/2024 13:00,1989,1083,556,350
5/7/2024 14:00,1728,1062,365,301
5/7/2024 15:00,1733,1135,310,288
5/7/2024 16:00,596,253,196,147
5/7/2024 17:00,1468,1037,253,178
5/7/2024 18:00,1147,714,261,172
5/7/2024 19:00,734,380,171,183
5/7/2024 20:00,704,280,239,185
5/7/2024 21:00,1217,862,170,185
5/7/2024 22:00,1377,914,278,185
5/7/2024 23:00,801,285,330,186
5/8/2024 0:00,824,441,197,186
5/8/2024 1:00,702,336,180,186
5/8/2024 2:00,993,520,287,186
5/8/2024 3:00,1156,793,177,186
5/8/2024 4:00,1267,733,347,187
5/8/2024 5:00,642,257,200,185
5/8/2024 6:00,793,407,251,135
5/8/2024 7:00,496,210,165,121
5/8/2024 8:00,1220,805,291,124
5/8/2024 9:00,1010,623,278,109
5/8/2024 10:00,1054,538,234,282
5/8/2024 11:00,940,443,244,253
5/8/2024 12:00,616,210,268,138
5/8/2024 13:00,2907,2454,337,116
5/8/2024 14:00,1172,838,216,118
5/8/2024 15:00,810,484,178,148
5/8/2024 16:00,644,302,207,135
5/8/2024 17:00,570,156,283,131
5/8/2024 18:00,1258,817,307,134
5/8/2024 19:00,1098,739,179,180
5/8/2024 20:00,629,245,200,184
5/8/2024 21:00,523,152,187,184
5/8/2024 22:00,963,357,420,186
5/8/2024 23:00,1239,834,220,185
5/9/2024 0:00,1050,677,187,186
5/9/2024 1:00,885,365,333,187
5/9/2024 2:00,698,201,311,186
5/9/2024 3:00,550,166,197,187
5/9/2024 4:00,1325,872,267,186
5/9/2024 5:00,1194,661,346,187
5/9/2024 6:00,616,256,191,169
5/9/2024 7:00,505,204,169,132
5/9/2024 8:00,845,407,314,124
5/9/2024 9:00,1011,730,174,107
5/9/2024 10:00,660,247,283,130
5/9/2024 11:00,818,369,320,129
5/9/2024 12:00,5210,4645,435,130
5/9/2024 13:00,5523,3911,1504,108
5/9/2024 14:00,5397,3837,1333,227
5/9/2024 15:00,1926,336,1441,149
5/9/2024 16:00,601,282,214,105
5/9/2024 17:00,609,152,344,113
5/9/2024 18:00,1498,825,539,134
5/9/2024 19:00,980,635,163,182
5/9/2024 20:00,1038,679,175,184
5/9/2024 21:00,904,267,453,184
5/9/2024 22:00,702,221,296,185
5/9/2024 23:00,1248,771,291,186
5/10/2024 0:00,1331,911,234,186
5/10/2024 1:00,1374,994,193,187
5/10/2024 2:00,982,553,243,186
5/10/2024 3:00,875,403,283,189
5/10/2024 4:00,1344,923,235,186
5/10/2024 5:00,1356,926,243,187
5/10/2024 6:00,1295,865,283,147
5/10/2024 7:00,801,405,273,123
5/10/2024 8:00,626,364,159,103
5/10/2024 9:00,1737,1477,158,102
5/10/2024 10:00,2588,1152,1133,303
5/10/2024 11:00,5013,4382,528,103
5/10/2024 12:00,4526,3765,391,370
5/10/2024 13:00,1271,443,462,366
