Time,TOD,Hour,Day,Total (W),Phase_A (W),Phase_B (W),Phase_C (W),Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Holiday
2024-01-08 22:00:00,22:00:00,22,Monday,672.0,112.0,376.0,184.0,False,True,False,False,False,False,False,False
2024-01-08 23:00:00,23:00:00,23,Monday,795.0,78.0,529.0,188.0,False,True,False,False,False,False,False,False
2024-01-09 00:00:00,00:00:00,0,Tuesday,615.0,113.0,314.0,188.0,False,False,False,False,False,True,False,False
2024-01-09 01:00:00,01:00:00,1,Tuesday,786.0,225.0,373.0,188.0,False,False,False,False,False,True,False,False
2024-01-09 02:00:00,02:00:00,2,Tuesday,821.0,341.0,292.0,188.0,False,False,False,False,False,True,False,False
2024-01-09 03:00:00,03:00:00,3,Tuesday,1162.0,510.0,464.0,188.0,False,False,False,False,False,True,False,False
2024-01-09 04:00:00,04:00:00,4,Tuesday,834.0,358.0,288.0,188.0,False,False,False,False,False,True,False,False
2024-01-09 05:00:00,05:00:00,5,Tuesday,758.0,213.0,357.0,188.0,False,False,False,False,False,True,False,False
2024-01-09 06:00:00,06:00:00,6,Tuesday,917.0,444.0,291.0,182.0,False,False,False,False,False,True,False,False
2024-01-09 07:00:00,07:00:00,7,Tuesday,618.0,175.0,292.0,151.0,False,False,False,False,False,True,False,False
2024-01-09 08:00:00,08:00:00,8,Tuesday,764.0,174.0,479.0,111.0,False,False,False,False,False,True,False,False
2024-01-09 09:00:00,09:00:00,9,Tuesday,686.0,168.0,415.0,103.0,False,False,False,False,False,True,False,False
2024-01-09 10:00:00,10:00:00,10,Tuesday,1330.0,488.0,480.0,362.0,False,False,False,False,False,True,False,False
2024-01-09 11:00:00,11:00:00,11,Tuesday,1219.0,148.0,692.0,379.0,False,False,False,False,False,True,False,False
2024-01-09 12:00:00,12:00:00,12,Tuesday,1327.0,298.0,685.0,344.0,False,False,False,False,False,True,False,False
2024-01-09 13:00:00,13:00:00,13,Tuesday,2520.0,500.0,1673.0,347.0,False,False,False,False,False,True,False,False
2024-01-09 14:00:00,14:00:00,14,Tuesday,1195.0,206.0,643.0,346.0,False,False,False,False,False,True,False,False
2024-01-09 15:00:00,15:00:00,15,Tuesday,524.0,118.0,302.0,104.0,False,False,False,False,False,True,False,False
2024-01-09 16:00:00,16:00:00,16,Tuesday,667.0,214.0,348.0,105.0,False,False,False,False,False,True,False,False
2024-01-09 17:00:00,17:00:00,17,Tuesday,671.0,217.0,323.0,131.0,False,False,False,False,False,True,False,False
2024-01-09 18:00:00,18:00:00,18,Tuesday,830.0,368.0,280.0,182.0,False,False,False,False,False,True,False,False
2024-01-09 19:00:00,19:00:00,19,Tuesday,727.0,279.0,266.0,182.0,False,False,False,False,False,True,False,False
2024-01-09 20:00:00,20:00:00,20,Tuesday,797.0,339.0,275.0,183.0,False,False,False,False,False,True,False,False
2024-01-09 21:00:00,21:00:00,21,Tuesday,527.0,72.0,272.0,183.0,False,False,False,False,False,True,False,False
